ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Afghanistan,Unemployment rate by sex and age (%),AFG - HIES - Living Condition Survey,Sex: Female,"Age (Youth, adults): 15-24",2012,4.5193,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,Unemployment rate by sex and age (%),AFG - HIES - Living Condition Survey,Sex: Female,"Age (Youth, adults): 25+",2012,2.6954,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,Unemployment rate by sex and age (%),AFG - HIES - Living Condition Survey,Sex: Total,"Age (Youth, adults): 15-24",2017,17.5739,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,Unemployment rate by sex and age (%),AFG - HIES - Living Condition Survey,Sex: Total,"Age (Youth, adults): 25+",2017,8.3184,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,Unemployment rate by sex and age (%),AFG - HIES - Living Condition Survey,Sex: Male,"Age (Youth, adults): 15-24",2017,16.2852,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,Unemployment rate by sex and age (%),AFG - HIES - Living Condition Survey,Sex: Male,"Age (Youth, adults): 25+",2017,7.8601,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,Unemployment rate by sex and age (%),AFG - HIES - Living Condition Survey,Sex: Female,"Age (Youth, adults): 15-24",2017,21.3987,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,Unemployment rate by sex and age (%),AFG - HIES - Living Condition Survey,Sex: Female,"Age (Youth, adults): 25+",2017,10.0489,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Angola,Unemployment rate by sex and age (%),AGO - HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Sex: Total,"Age (Youth, adults): 15-24",2004,54.3108,,,,Repository: ILO-STATISTICS - Micro data processing
Angola,Unemployment rate by sex and age (%),AGO - HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Sex: Total,"Age (Youth, adults): 25+",2004,11.394,,,,Repository: ILO-STATISTICS - Micro data processing
Angola,Unemployment rate by sex and age (%),AGO - HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Sex: Male,"Age (Youth, adults): 15-24",2004,51.1291,,,,Repository: ILO-STATISTICS - Micro data processing
Angola,Unemployment rate by sex and age (%),AGO - HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Sex: Male,"Age (Youth, adults): 25+",2004,10.2943,,,,Repository: ILO-STATISTICS - Micro data processing
Angola,Unemployment rate by sex and age (%),AGO - HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Sex: Female,"Age (Youth, adults): 15-24",2004,57.3373,,,,Repository: ILO-STATISTICS - Micro data processing
Angola,Unemployment rate by sex and age (%),AGO - HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Sex: Female,"Age (Youth, adults): 25+",2004,12.6208,,,,Repository: ILO-STATISTICS - Micro data processing
Angola,Unemployment rate by sex and age (%),AGO - HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Sex: Total,"Age (Youth, adults): 15-24",2009,9.1388,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Angola,Unemployment rate by sex and age (%),AGO - HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Sex: Total,"Age (Youth, adults): 25+",2009,2.1373,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Angola,Unemployment rate by sex and age (%),AGO - HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Sex: Male,"Age (Youth, adults): 15-24",2009,11.412,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Angola,Unemployment rate by sex and age (%),AGO - HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Sex: Male,"Age (Youth, adults): 25+",2009,2.6726,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Angola,Unemployment rate by sex and age (%),AGO - HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Sex: Female,"Age (Youth, adults): 15-24",2009,6.8124,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Angola,Unemployment rate by sex and age (%),AGO - HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Sex: Female,"Age (Youth, adults): 25+",2009,1.549,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Angola,Unemployment rate by sex and age (%),AGO - HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Sex: Total,"Age (Youth, adults): 15-24",2011,16.714,,,,Repository: ILO-STATISTICS - Micro data processing
Angola,Unemployment rate by sex and age (%),AGO - HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Sex: Total,"Age (Youth, adults): 25+",2011,3.7242,,,,Repository: ILO-STATISTICS - Micro data processing
Angola,Unemployment rate by sex and age (%),AGO - HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Sex: Male,"Age (Youth, adults): 15-24",2011,16.8141,,,,Repository: ILO-STATISTICS - Micro data processing
Angola,Unemployment rate by sex and age (%),AGO - HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Sex: Male,"Age (Youth, adults): 25+",2011,3.2861,,,,Repository: ILO-STATISTICS - Micro data processing
Angola,Unemployment rate by sex and age (%),AGO - HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Sex: Female,"Age (Youth, adults): 15-24",2011,16.6201,,,,Repository: ILO-STATISTICS - Micro data processing
Angola,Unemployment rate by sex and age (%),AGO - HIES - Questionnaire sur les Indicateurs de Base du Bien-être,Sex: Female,"Age (Youth, adults): 25+",2011,4.157,,,,Repository: ILO-STATISTICS - Micro data processing
Angola,Unemployment rate by sex and age (%),AGO - LFS - Inquérito ao Emprego em Angola,Sex: Total,"Age (Youth, adults): 15-24",2010,19.42,,,Unemployment definition: Two criteria (not in employment and currently available),
Angola,Unemployment rate by sex and age (%),AGO - LFS - Inquérito ao Emprego em Angola,Sex: Total,"Age (Youth, adults): 25+",2010,5.61,,,Unemployment definition: Two criteria (not in employment and currently available),
Angola,Unemployment rate by sex and age (%),AGO - LFS - Inquérito ao Emprego em Angola,Sex: Male,"Age (Youth, adults): 15-24",2010,17.69,,,Unemployment definition: Two criteria (not in employment and currently available),
Angola,Unemployment rate by sex and age (%),AGO - LFS - Inquérito ao Emprego em Angola,Sex: Male,"Age (Youth, adults): 25+",2010,4.53,,,Unemployment definition: Two criteria (not in employment and currently available),
Angola,Unemployment rate by sex and age (%),AGO - LFS - Inquérito ao Emprego em Angola,Sex: Female,"Age (Youth, adults): 15-24",2010,20.86,,,Unemployment definition: Two criteria (not in employment and currently available),
Angola,Unemployment rate by sex and age (%),AGO - LFS - Inquérito ao Emprego em Angola,Sex: Female,"Age (Youth, adults): 25+",2010,6.7,,,Unemployment definition: Two criteria (not in employment and currently available),
Anguilla,Unemployment rate by sex and age (%),AIA - PC - Population Census,Sex: Total,"Age (Youth, adults): 15-24",2001,13.33,,,,Data reference period: May
Anguilla,Unemployment rate by sex and age (%),AIA - PC - Population Census,Sex: Total,"Age (Youth, adults): 25+",2001,5.03,,,,Data reference period: May
Anguilla,Unemployment rate by sex and age (%),AIA - PC - Population Census,Sex: Male,"Age (Youth, adults): 15-24",2001,10.33,,,,Data reference period: May
Anguilla,Unemployment rate by sex and age (%),AIA - PC - Population Census,Sex: Male,"Age (Youth, adults): 25+",2001,5.61,,,,Data reference period: May
Anguilla,Unemployment rate by sex and age (%),AIA - PC - Population Census,Sex: Female,"Age (Youth, adults): 15-24",2001,16.57,,,,Data reference period: May
Anguilla,Unemployment rate by sex and age (%),AIA - PC - Population Census,Sex: Female,"Age (Youth, adults): 25+",2001,4.36,,,,Data reference period: May
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2007,26.5813,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2007,13.964,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2007,27.592,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2007,13.4247,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2007,24.943,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2007,14.8321,Break in series,,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2008,27.0624,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2008,10.9295,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2008,26.8782,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2008,10.3034,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2008,27.2953,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2008,11.6948,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2009,26.9777,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2009,11.154,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2009,26.1571,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2009,9.5752,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2009,27.9588,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2009,13.2025,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2010,30.5003,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2010,11.194,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2010,29.6153,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2010,9.5275,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2010,31.8365,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2010,13.3013,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2011,22.6626,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2011,11.57,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2011,24.7622,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2011,10.6306,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2011,19.4664,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2011,12.7098,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2012,29.2525,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2012,10.8876,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2012,32.2785,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2012,11.54,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2012,23.3485,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2012,10.0788,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2013,31.237,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2013,13.7965,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2013,33.6451,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2013,15.303,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2013,27.0661,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2013,11.9333,,,,Repository: ILO-STATISTICS - Micro data processing
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2014,39.05,,,,Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2014,14.71,,,,Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2014,42.55,,,,Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2014,15.71,,,,Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2014,32.55,,,,Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2014,13.4,,,,Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2015,39.8,,,,Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2015,14.1,,,,Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2015,39.25,,,,Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2015,13.66,,,,Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2015,40.85,,,,Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2015,14.66,,,,Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2017,31.9,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2017,11.7,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2017,34.15,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2017,12.07,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2017,27.71,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,Unemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2017,11.21,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Netherlands Antilles,Unemployment rate by sex and age (%),ANT - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-24",2000,27.21,,,,Data reference period: October | Geographical coverage: Main city or metropolitan area
Netherlands Antilles,Unemployment rate by sex and age (%),ANT - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 25+",2000,12.69,,,,Data reference period: October | Geographical coverage: Main city or metropolitan area
Netherlands Antilles,Unemployment rate by sex and age (%),ANT - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15-24",2000,24.89,,,,Data reference period: October | Geographical coverage: Main city or metropolitan area
Netherlands Antilles,Unemployment rate by sex and age (%),ANT - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 25+",2000,10.56,,,,Data reference period: October | Geographical coverage: Main city or metropolitan area
Netherlands Antilles,Unemployment rate by sex and age (%),ANT - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15-24",2000,29.96,,,,Data reference period: October | Geographical coverage: Main city or metropolitan area
Netherlands Antilles,Unemployment rate by sex and age (%),ANT - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 25+",2000,14.89,,,,Data reference period: October | Geographical coverage: Main city or metropolitan area
Netherlands Antilles,Unemployment rate by sex and age (%),ANT - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-24",2004,36.78,,,,Data reference period: October | Geographical coverage: Main city or metropolitan area
Netherlands Antilles,Unemployment rate by sex and age (%),ANT - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 25+",2004,14.05,,,,Data reference period: October | Geographical coverage: Main city or metropolitan area
Netherlands Antilles,Unemployment rate by sex and age (%),ANT - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15-24",2004,34.79,,,,Data reference period: October | Geographical coverage: Main city or metropolitan area
Netherlands Antilles,Unemployment rate by sex and age (%),ANT - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 25+",2004,13,,,,Data reference period: October | Geographical coverage: Main city or metropolitan area
Netherlands Antilles,Unemployment rate by sex and age (%),ANT - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15-24",2004,39,,,,Data reference period: October | Geographical coverage: Main city or metropolitan area
Netherlands Antilles,Unemployment rate by sex and age (%),ANT - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 25+",2004,15.02,,,,Data reference period: October | Geographical coverage: Main city or metropolitan area
Netherlands Antilles,Unemployment rate by sex and age (%),ANT - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-24",2005,43.98,,,,Data reference period: October | Geographical coverage: Main city or metropolitan area
Netherlands Antilles,Unemployment rate by sex and age (%),ANT - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 25+",2005,15.85,,,,Data reference period: October | Geographical coverage: Main city or metropolitan area
Netherlands Antilles,Unemployment rate by sex and age (%),ANT - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15-24",2005,39,,,,Data reference period: October | Geographical coverage: Main city or metropolitan area
Netherlands Antilles,Unemployment rate by sex and age (%),ANT - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 25+",2005,14.81,,,,Data reference period: October | Geographical coverage: Main city or metropolitan area
Netherlands Antilles,Unemployment rate by sex and age (%),ANT - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15-24",2005,50.42,,,,Data reference period: October | Geographical coverage: Main city or metropolitan area
Netherlands Antilles,Unemployment rate by sex and age (%),ANT - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 25+",2005,16.81,,,,Data reference period: October | Geographical coverage: Main city or metropolitan area
Netherlands Antilles,Unemployment rate by sex and age (%),ANT - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-24",2006,37.83,,,,Data reference period: October | Geographical coverage: Main city or metropolitan area
Netherlands Antilles,Unemployment rate by sex and age (%),ANT - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 25+",2006,12.55,,,,Data reference period: October | Geographical coverage: Main city or metropolitan area
Netherlands Antilles,Unemployment rate by sex and age (%),ANT - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15-24",2006,31.47,,,,Data reference period: October | Geographical coverage: Main city or metropolitan area
