ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Albania,Time-related underemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2015,21.5119,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Albania,Time-related underemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2015,12.841,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Albania,Time-related underemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2015,18.2574,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Albania,Time-related underemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2015,12.2395,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Albania,Time-related underemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2016,18.6701,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Albania,Time-related underemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2016,10.3446,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Albania,Time-related underemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2016,23.3419,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Albania,Time-related underemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2016,11.9147,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Albania,Time-related underemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2016,11.3313,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Albania,Time-related underemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2016,8.3642,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Albania,Time-related underemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2017,11.6968,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Albania,Time-related underemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2017,7.8499,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Albania,Time-related underemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2017,13.62,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Albania,Time-related underemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2017,9.1598,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Albania,Time-related underemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2017,8.4359,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Albania,Time-related underemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2017,6.1631,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Albania,Time-related underemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2018,7.7146,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Albania,Time-related underemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2018,7.2826,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Albania,Time-related underemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2018,8.5474,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Albania,Time-related underemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2018,7.4778,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Albania,Time-related underemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2018,6.3788,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Albania,Time-related underemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2018,7.0391,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Albania,Time-related underemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2019,5.2924,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Albania,Time-related underemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2019,4.7746,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Albania,Time-related underemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2019,6.4141,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Albania,Time-related underemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2019,5.5448,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Albania,Time-related underemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2019,3.7257,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Albania,Time-related underemployment rate by sex and age (%),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2019,3.8241,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,Time-related underemployment rate by sex and age (%),ARE - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-24",2018,0.735,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,Time-related underemployment rate by sex and age (%),ARE - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 25+",2018,1.2811,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,Time-related underemployment rate by sex and age (%),ARE - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15-24",2018,0.7998,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,Time-related underemployment rate by sex and age (%),ARE - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 25+",2018,1.1454,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,Time-related underemployment rate by sex and age (%),ARE - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15-24",2018,0.5198,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,Time-related underemployment rate by sex and age (%),ARE - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 25+",2018,1.8875,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,Time-related underemployment rate by sex and age (%),ARE - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-24",2019,1.0283,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,Time-related underemployment rate by sex and age (%),ARE - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 25+",2019,1.4172,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,Time-related underemployment rate by sex and age (%),ARE - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15-24",2019,0.9878,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,Time-related underemployment rate by sex and age (%),ARE - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 25+",2019,1.3289,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,Time-related underemployment rate by sex and age (%),ARE - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15-24",2019,1.1838,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,Time-related underemployment rate by sex and age (%),ARE - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 25+",2019,1.6926,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Argentina,Time-related underemployment rate by sex and age (%),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Total,"Age (Youth, adults): 15-24",2004,21.5866,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment rate by sex and age (%),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Total,"Age (Youth, adults): 25+",2004,17.307,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment rate by sex and age (%),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Male,"Age (Youth, adults): 15-24",2004,20.1352,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment rate by sex and age (%),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Male,"Age (Youth, adults): 25+",2004,13.5542,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment rate by sex and age (%),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,"Age (Youth, adults): 15-24",2004,23.8449,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment rate by sex and age (%),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,"Age (Youth, adults): 25+",2004,22.3689,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment rate by sex and age (%),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Total,"Age (Youth, adults): 15-24",2005,17.4385,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment rate by sex and age (%),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Total,"Age (Youth, adults): 25+",2005,14.2845,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment rate by sex and age (%),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Male,"Age (Youth, adults): 15-24",2005,15.8566,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment rate by sex and age (%),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Male,"Age (Youth, adults): 25+",2005,11.1081,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment rate by sex and age (%),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,"Age (Youth, adults): 15-24",2005,20.0192,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment rate by sex and age (%),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,"Age (Youth, adults): 25+",2005,18.5846,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment rate by sex and age (%),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Total,"Age (Youth, adults): 15-24",2006,15.8404,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment rate by sex and age (%),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Total,"Age (Youth, adults): 25+",2006,12.5047,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment rate by sex and age (%),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Male,"Age (Youth, adults): 15-24",2006,13.8591,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment rate by sex and age (%),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Male,"Age (Youth, adults): 25+",2006,9.4835,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment rate by sex and age (%),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,"Age (Youth, adults): 15-24",2006,18.9275,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment rate by sex and age (%),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,"Age (Youth, adults): 25+",2006,16.5871,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment rate by sex and age (%),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Total,"Age (Youth, adults): 15-24",2008,12.644,,,"Working time concept: Hours actually worked | Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment rate by sex and age (%),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Total,"Age (Youth, adults): 25+",2008,9.6616,,,"Working time concept: Hours actually worked | Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
