ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 3. Upper secondary education,2017,356.497,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 6. Bachelor's or equivalent level,2017,81.693,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 7. Master's or equivalent level,2017,26.97,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 8. Doctoral or equivalent level,2017,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 9. Not elsewhere classified,2017,2.453,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): Total,2017,561.862,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): X. No schooling,2017,332.322,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 0. Early childhood education,2017,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 1. Primary education,2017,69.104,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 2. Lower secondary education,2017,42.972,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 3. Upper secondary education,2017,65.529,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 6. Bachelor's or equivalent level,2017,40.583,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 7. Master's or equivalent level,2017,8.867,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 8. Doctoral or equivalent level,2017,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 9. Not elsewhere classified,2017,1.468,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Total,Age (Aggregate bands): 15-24,Education (Aggregate levels): Total,2017,2229.507,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Total,Age (Aggregate bands): 15-24,Education (Aggregate levels): Less than basic,2017,980.221,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Total,Age (Aggregate bands): 15-24,Education (Aggregate levels): Basic,2017,664.251,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Total,Age (Aggregate bands): 15-24,Education (Aggregate levels): Intermediate,2017,422.026,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Total,Age (Aggregate bands): 15-24,Education (Aggregate levels): Advanced,2017,159.088,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Total,Age (Aggregate bands): 15-24,Education (Aggregate levels): Level not stated,2017,3.921,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,Age (Aggregate bands): 15-24,Education (Aggregate levels): Total,2017,1667.645,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,Age (Aggregate bands): 15-24,Education (Aggregate levels): Less than basic,2017,647.71,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,Age (Aggregate bands): 15-24,Education (Aggregate levels): Basic,2017,552.175,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,Age (Aggregate bands): 15-24,Education (Aggregate levels): Intermediate,2017,356.497,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,Age (Aggregate bands): 15-24,Education (Aggregate levels): Advanced,2017,108.81,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,Age (Aggregate bands): 15-24,Education (Aggregate levels): Level not stated,2017,2.453,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (Aggregate levels): Total,2017,561.862,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (Aggregate levels): Less than basic,2017,332.511,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (Aggregate levels): Basic,2017,112.076,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (Aggregate levels): Intermediate,2017,65.529,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (Aggregate levels): Advanced,2017,50.278,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Labour force by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (Aggregate levels): Level not stated,2017,1.468,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Albania,"Labour force by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Total,Age (Aggregate bands): 15-24,Education (Aggregate levels): Total,2017,140.46579,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Labour force by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Total,Age (Aggregate bands): 15-24,Education (Aggregate levels): Less than basic,2017,2.32926,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Labour force by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Total,Age (Aggregate bands): 15-24,Education (Aggregate levels): Basic,2017,45.0607,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Labour force by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Total,Age (Aggregate bands): 15-24,Education (Aggregate levels): Intermediate,2017,67.06045,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Labour force by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Total,Age (Aggregate bands): 15-24,Education (Aggregate levels): Advanced,2017,26.01538,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Labour force by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Total,Age (Aggregate bands): 15-24,Education (Aggregate levels): Level not stated,2017,0,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Labour force by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Male,Age (Aggregate bands): 15-24,Education (Aggregate levels): Total,2017,91.38305,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Labour force by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Male,Age (Aggregate bands): 15-24,Education (Aggregate levels): Less than basic,2017,1.4787,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Labour force by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Male,Age (Aggregate bands): 15-24,Education (Aggregate levels): Basic,2017,33.06132,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Labour force by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Male,Age (Aggregate bands): 15-24,Education (Aggregate levels): Intermediate,2017,46.06109,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Labour force by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Male,Age (Aggregate bands): 15-24,Education (Aggregate levels): Advanced,2017,10.78194,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Labour force by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Male,Age (Aggregate bands): 15-24,Education (Aggregate levels): Level not stated,2017,0,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Labour force by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (Aggregate levels): Total,2017,49.08274,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Labour force by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (Aggregate levels): Less than basic,2017,0.85056,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Labour force by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (Aggregate levels): Basic,2017,11.99938,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Labour force by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (Aggregate levels): Intermediate,2017,20.99936,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Labour force by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (Aggregate levels): Advanced,2017,15.23344,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Labour force by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (Aggregate levels): Level not stated,2017,0,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): Total,2017,718.2928,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): X. No schooling,2017,28.2775,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 0. Early childhood education,2017,75.9283,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 1. Primary education,2017,118.0756,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 2. Lower secondary education,2017,160.1906,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 3. Upper secondary education,2017,187.3351,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 5. Short-cycle tertiary education,2017,41.1877,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 6. Bachelor's or equivalent level,2017,99.6059,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 7. Master's or equivalent level,2017,3.3971,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 8. Doctoral or equivalent level,2017,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 9. Not elsewhere classified,2017,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): Total,2017,558.9635,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): X. No schooling,2017,16.8242,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 0. Early childhood education,2017,48.1648,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 1. Primary education,2017,94.1469,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 2. Lower secondary education,2017,137.9613,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 3. Upper secondary education,2017,161.8446,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 5. Short-cycle tertiary education,2017,35.6246,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 6. Bachelor's or equivalent level,2017,58.4967,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 7. Master's or equivalent level,2017,1.6796,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 9. Not elsewhere classified,2017,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): Total,2017,159.3294,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): X. No schooling,2017,11.4533,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 0. Early childhood education,2017,27.7635,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 1. Primary education,2017,23.9287,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 2. Lower secondary education,2017,22.2293,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 3. Upper secondary education,2017,25.4905,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 5. Short-cycle tertiary education,2017,5.5631,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 6. Bachelor's or equivalent level,2017,41.1091,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 7. Master's or equivalent level,2017,1.7175,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 8. Doctoral or equivalent level,2017,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (Aggregate levels): Total,2017,718.2928,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (Aggregate levels): Less than basic,2017,104.2058,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (Aggregate levels): Basic,2017,278.2662,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (Aggregate levels): Intermediate,2017,187.3351,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (Aggregate levels): Advanced,2017,144.2651,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (Aggregate levels): Level not stated,2017,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (Aggregate levels): Total,2017,558.9635,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (Aggregate levels): Less than basic,2017,64.989,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (Aggregate levels): Basic,2017,232.1082,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (Aggregate levels): Intermediate,2017,161.8446,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (Aggregate levels): Advanced,2017,95.801,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (Aggregate levels): Level not stated,2017,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (Aggregate levels): Total,2017,159.3294,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (Aggregate levels): Less than basic,2017,39.2168,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (Aggregate levels): Basic,2017,46.1579,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (Aggregate levels): Intermediate,2017,25.4905,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (Aggregate levels): Advanced,2017,48.4641,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): Total,2018,739.878,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): X. No schooling,2018,46.8099,,,,Repository: ILO-STATISTICS - Micro data processing
