ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 4. Post-secondary non-tertiary education,2016,0.319,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 5. Short-cycle tertiary education,2016,13.745,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 6. Bachelor's or equivalent level,2016,0.153,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 7. Master's or equivalent level,2016,0.017,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 8. Doctoral or equivalent level,2016,0,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 9. Not elsewhere classified,2016,0,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): Total,2016,27.971,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 0. Early childhood education,2016,0.086,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 1. Primary education,2016,0.745,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 2. Lower secondary education,2016,0,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 3. Upper secondary education,2016,19.85,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 4. Post-secondary non-tertiary education,2016,0.254,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 5. Short-cycle tertiary education,2016,7.036,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 6. Bachelor's or equivalent level,2016,0,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 7. Master's or equivalent level,2016,0,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 8. Doctoral or equivalent level,2016,0,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 9. Not elsewhere classified,2016,0,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): Total,2016,14.424,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 0. Early childhood education,2016,0.554,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 1. Primary education,2016,0.16,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 2. Lower secondary education,2016,0,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 3. Upper secondary education,2016,6.766,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 4. Post-secondary non-tertiary education,2016,0.065,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 5. Short-cycle tertiary education,2016,6.709,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 6. Bachelor's or equivalent level,2016,0.153,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 7. Master's or equivalent level,2016,0.017,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 8. Doctoral or equivalent level,2016,0,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): Total,2017,55.2939,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): X. No schooling,2017,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 0. Early childhood education,2017,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 1. Primary education,2017,3.8151,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 2. Lower secondary education,2017,7.2541,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 3. Upper secondary education,2017,23.3962,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 5. Short-cycle tertiary education,2017,1.7101,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 6. Bachelor's or equivalent level,2017,16.1557,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 7. Master's or equivalent level,2017,1.941,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 8. Doctoral or equivalent level,2017,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): Total,2017,33.7675,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): X. No schooling,2017,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 0. Early childhood education,2017,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 1. Primary education,2017,3.774,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 2. Lower secondary education,2017,4.1766,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 3. Upper secondary education,2017,16.3386,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 5. Short-cycle tertiary education,2017,1.2114,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 6. Bachelor's or equivalent level,2017,6.8059,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 7. Master's or equivalent level,2017,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): Total,2017,21.5264,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 1. Primary education,2017,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 2. Lower secondary education,2017,3.0774,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 3. Upper secondary education,2017,7.0576,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 5. Short-cycle tertiary education,2017,0.4987,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 6. Bachelor's or equivalent level,2017,9.3497,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 7. Master's or equivalent level,2017,1.4274,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 8. Doctoral or equivalent level,2017,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): Total,2018,51.1763,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 0. Early childhood education,2018,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 1. Primary education,2018,1.7062,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 2. Lower secondary education,2018,4.9239,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 3. Upper secondary education,2018,21.3958,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 5. Short-cycle tertiary education,2018,3.2752,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 6. Bachelor's or equivalent level,2018,17.4081,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 7. Master's or equivalent level,2018,2.2689,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): Total,2018,27.8179,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 0. Early childhood education,2018,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 1. Primary education,2018,1.5775,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 2. Lower secondary education,2018,3.6548,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 3. Upper secondary education,2018,13.4551,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 5. Short-cycle tertiary education,2018,2.1123,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 6. Bachelor's or equivalent level,2018,6.82,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): Total,2018,23.3584,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 1. Primary education,2018,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 2. Lower secondary education,2018,1.2691,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 3. Upper secondary education,2018,7.9407,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 5. Short-cycle tertiary education,2018,1.1629,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 6. Bachelor's or equivalent level,2018,10.5881,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 7. Master's or equivalent level,2018,2.2689,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Australia,"Unemployment by sex, age and education (thousands)",AUS - LFS - Labour Force Survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): Total,2016,245.643,,,,"Data reference period: May | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
Australia,"Unemployment by sex, age and education (thousands)",AUS - LFS - Labour Force Survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 1. Primary education,2016,29.162,,,,"Data reference period: May | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
Australia,"Unemployment by sex, age and education (thousands)",AUS - LFS - Labour Force Survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 2. Lower secondary education,2016,65.284,,,,"Data reference period: May | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
Australia,"Unemployment by sex, age and education (thousands)",AUS - LFS - Labour Force Survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 3. Upper secondary education,2016,116.516,,,,"Data reference period: May | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
Australia,"Unemployment by sex, age and education (thousands)",AUS - LFS - Labour Force Survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 4. Post-secondary non-tertiary education,2016,,Unreliable,,,"Data reference period: May | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
