ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Albania,Time-related underemployment by sex and age (thousands),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2015,13.503369536,,,Time-related underemployment concept: Two criteria (worked less than a threshold and willing to work more hours) | Threshold used to define time-related underemployment: Less than 35 hours per week | Working time concept: Hours actually worked,Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old
Albania,Time-related underemployment by sex and age (thousands),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2015,7.094057033,,,Time-related underemployment concept: Two criteria (worked less than a threshold and willing to work more hours) | Threshold used to define time-related underemployment: Less than 35 hours per week | Working time concept: Hours actually worked,Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old
Albania,Time-related underemployment by sex and age (thousands),ALB - LFS - Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2017,14.21569,,,Time-related underemployment concept: Two criteria (worked less than a threshold and willing to work more hours) | Threshold used to define time-related underemployment: Less than 35 hours per week | Working time concept: Hours actually worked,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old
Albania,Time-related underemployment by sex and age (thousands),ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2017,9.89731,,,Time-related underemployment concept: Two criteria (worked less than a threshold and willing to work more hours) | Threshold used to define time-related underemployment: Less than 35 hours per week | Working time concept: Hours actually worked,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old
Albania,Time-related underemployment by sex and age (thousands),ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2017,4.31838,,,Time-related underemployment concept: Two criteria (worked less than a threshold and willing to work more hours) | Threshold used to define time-related underemployment: Less than 35 hours per week | Working time concept: Hours actually worked,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old
United Arab Emirates,Time-related underemployment by sex and age (thousands),ARE - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-24",2018,5.0617,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,Time-related underemployment by sex and age (thousands),ARE - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15-24",2018,4.2329,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,Time-related underemployment by sex and age (thousands),ARE - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15-24",2018,0.8288,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Total,"Age (Youth, adults): 15-24",2004,300.0587,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Male,"Age (Youth, adults): 15-24",2004,170.385,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,"Age (Youth, adults): 15-24",2004,129.6738,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Total,"Age (Youth, adults): 15-24",2005,242.587,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Male,"Age (Youth, adults): 15-24",2005,136.755,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,"Age (Youth, adults): 15-24",2005,105.832,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Total,"Age (Youth, adults): 15-24",2006,229.89,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Male,"Age (Youth, adults): 15-24",2006,122.5092,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,"Age (Youth, adults): 15-24",2006,107.3808,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Total,"Age (Youth, adults): 15-24",2008,185.6435,,,"Working time concept: Hours actually worked | Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Male,"Age (Youth, adults): 15-24",2008,98.6325,,,"Working time concept: Hours actually worked | Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,"Age (Youth, adults): 15-24",2008,87.011,,,"Working time concept: Hours actually worked | Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Total,"Age (Youth, adults): 15-24",2009,213.1005,,,"Working time concept: Hours actually worked | Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Male,"Age (Youth, adults): 15-24",2009,117.9177,,,"Working time concept: Hours actually worked | Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,"Age (Youth, adults): 15-24",2009,95.1827,,,"Working time concept: Hours actually worked | Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Total,"Age (Youth, adults): 15-24",2010,194.106,,,"Working time concept: Hours actually worked | Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Male,"Age (Youth, adults): 15-24",2010,101.4938,,,"Working time concept: Hours actually worked | Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,"Age (Youth, adults): 15-24",2010,92.6123,,,"Working time concept: Hours actually worked | Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Total,"Age (Youth, adults): 15-24",2011,176.0453,,,"Working time concept: Hours actually worked | Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Male,"Age (Youth, adults): 15-24",2011,96.0055,,,"Working time concept: Hours actually worked | Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,"Age (Youth, adults): 15-24",2011,80.0397,,,"Working time concept: Hours actually worked | Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Total,"Age (Youth, adults): 15-24",2012,189.1525,,,"Working time concept: Hours actually worked | Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Male,"Age (Youth, adults): 15-24",2012,98.0817,,,"Working time concept: Hours actually worked | Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,"Age (Youth, adults): 15-24",2012,91.0708,,,"Working time concept: Hours actually worked | Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Total,"Age (Youth, adults): 15-24",2013,187.3688,,,"Working time concept: Hours actually worked | Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Male,"Age (Youth, adults): 15-24",2013,102.71,,,"Working time concept: Hours actually worked | Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,"Age (Youth, adults): 15-24",2013,84.6587,,,"Working time concept: Hours actually worked | Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Total,"Age (Youth, adults): 15-24",2014,206.1515,,,"Working time concept: Hours actually worked | Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Male,"Age (Youth, adults): 15-24",2014,110.3665,,,"Working time concept: Hours actually worked | Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,"Age (Youth, adults): 15-24",2014,95.785,,,"Working time concept: Hours actually worked | Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Total,"Age (Youth, adults): 15-24",2017,254.8145,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Male,"Age (Youth, adults): 15-24",2017,148.46,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,"Age (Youth, adults): 15-24",2017,106.3545,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Total,"Age (Youth, adults): 15-24",2018,256.7493,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Male,"Age (Youth, adults): 15-24",2018,143.71,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,Time-related underemployment by sex and age (thousands),ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,"Age (Youth, adults): 15-24",2018,113.0392,,,Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Armenia,Time-related underemployment by sex and age (thousands),ARM - LFS - Household Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2014,27.0486,Break in series,,Time-related underemployment concept: Two criteria (worked less than a threshold and willing to work more hours) | Working time concept: Hours actually worked | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,Time-related underemployment by sex and age (thousands),ARM - LFS - Household Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2014,17.9028,Break in series,,Time-related underemployment concept: Two criteria (worked less than a threshold and willing to work more hours) | Working time concept: Hours actually worked | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,Time-related underemployment by sex and age (thousands),ARM - LFS - Household Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2014,9.1459,Break in series,,Time-related underemployment concept: Two criteria (worked less than a threshold and willing to work more hours) | Working time concept: Hours actually worked | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,Time-related underemployment by sex and age (thousands),ARM - LFS - Household Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2015,29.0129,,,Time-related underemployment concept: Two criteria (worked less than a threshold and willing to work more hours) | Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,Time-related underemployment by sex and age (thousands),ARM - LFS - Household Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2015,17.7758,,,Time-related underemployment concept: Two criteria (worked less than a threshold and willing to work more hours) | Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,Time-related underemployment by sex and age (thousands),ARM - LFS - Household Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2015,11.237,,,Time-related underemployment concept: Two criteria (worked less than a threshold and willing to work more hours) | Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,Time-related underemployment by sex and age (thousands),ARM - LFS - Household Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2016,18.1152,,,Time-related underemployment concept: Two criteria (worked less than a threshold and willing to work more hours) | Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,Time-related underemployment by sex and age (thousands),ARM - LFS - Household Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2016,12.6932,,,Time-related underemployment concept: Two criteria (worked less than a threshold and willing to work more hours) | Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,Time-related underemployment by sex and age (thousands),ARM - LFS - Household Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2016,5.422,,,Time-related underemployment concept: Two criteria (worked less than a threshold and willing to work more hours) | Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,Time-related underemployment by sex and age (thousands),ARM - LFS - Household Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2017,11.3625,,,Time-related underemployment concept: Two criteria (worked less than a threshold and willing to work more hours) | Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,Time-related underemployment by sex and age (thousands),ARM - LFS - Household Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2017,7.2338,,,Time-related underemployment concept: Two criteria (worked less than a threshold and willing to work more hours) | Working time concept: Hours actually worked,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
