ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Afghanistan,"Employment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): Total,2017,441.631,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Employment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): X. No schooling,2017,293.21,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Employment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 0. Early childhood education,2017,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Employment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 1. Primary education,2017,52.599,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Employment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 2. Lower secondary education,2017,30.769,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Employment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 3. Upper secondary education,2017,37.231,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Employment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 6. Bachelor's or equivalent level,2017,21.345,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Employment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 7. Master's or equivalent level,2017,4.847,,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Employment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 8. Doctoral or equivalent level,2017,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Employment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 9. Not elsewhere classified,2017,1.005,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): Total,2017,662.999,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): X. No schooling,2017,27.9731,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 0. Early childhood education,2017,75.2854,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 1. Primary education,2017,114.2604,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 2. Lower secondary education,2017,152.9365,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 3. Upper secondary education,2017,163.9389,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 5. Short-cycle tertiary education,2017,39.4776,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 6. Bachelor's or equivalent level,2017,83.4502,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 7. Master's or equivalent level,2017,1.4561,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 9. Not elsewhere classified,2017,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): Total,2017,525.196,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): X. No schooling,2017,16.5198,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 0. Early childhood education,2017,47.5219,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 1. Primary education,2017,90.3729,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 2. Lower secondary education,2017,133.7847,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 3. Upper secondary education,2017,145.506,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 5. Short-cycle tertiary education,2017,34.4133,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 6. Bachelor's or equivalent level,2017,51.6908,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 7. Master's or equivalent level,2017,1.166,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 9. Not elsewhere classified,2017,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): Total,2017,137.803,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): X. No schooling,2017,11.4533,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 0. Early childhood education,2017,27.7635,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 1. Primary education,2017,23.8875,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 2. Lower secondary education,2017,19.1518,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 3. Upper secondary education,2017,18.4329,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 5. Short-cycle tertiary education,2017,5.0644,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 6. Bachelor's or equivalent level,2017,31.7594,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 7. Master's or equivalent level,2017,0.2901,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): Total,2018,688.7018,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): X. No schooling,2018,46.8099,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 0. Early childhood education,2018,60.3813,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 1. Primary education,2018,132.5158,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 2. Lower secondary education,2018,164.054,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 3. Upper secondary education,2018,158.8237,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 5. Short-cycle tertiary education,2018,43.5945,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 6. Bachelor's or equivalent level,2018,75.7796,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 7. Master's or equivalent level,2018,6.7429,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): Total,2018,529.2499,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): X. No schooling,2018,24.5225,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 0. Early childhood education,2018,36.9183,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 1. Primary education,2018,96.1199,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 2. Lower secondary education,2018,137.3759,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 3. Upper secondary education,2018,139.3686,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 5. Short-cycle tertiary education,2018,36.4101,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 6. Bachelor's or equivalent level,2018,53.7583,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 7. Master's or equivalent level,2018,4.7763,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): Total,2018,159.4519,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): X. No schooling,2018,22.2874,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 0. Early childhood education,2018,23.463,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 1. Primary education,2018,36.3959,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 2. Lower secondary education,2018,26.678,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 3. Upper secondary education,2018,19.4552,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 5. Short-cycle tertiary education,2018,7.1844,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 6. Bachelor's or equivalent level,2018,22.0213,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 7. Master's or equivalent level,2018,1.9666,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Australia,"Employment by sex, age and education (thousands)",AUS - LFS - Labour Force Survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): Total,2016,1826.879,,,,"Data reference period: May | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
Australia,"Employment by sex, age and education (thousands)",AUS - LFS - Labour Force Survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 1. Primary education,2016,77.235,,,,"Data reference period: May | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
Australia,"Employment by sex, age and education (thousands)",AUS - LFS - Labour Force Survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 2. Lower secondary education,2016,337.502,,,,"Data reference period: May | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
Australia,"Employment by sex, age and education (thousands)",AUS - LFS - Labour Force Survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 3. Upper secondary education,2016,993.674,,,,"Data reference period: May | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
Australia,"Employment by sex, age and education (thousands)",AUS - LFS - Labour Force Survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 4. Post-secondary non-tertiary education,2016,64.72,,,,"Data reference period: May | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
Australia,"Employment by sex, age and education (thousands)",AUS - LFS - Labour Force Survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 5. Short-cycle tertiary education,2016,110.992,,,,"Data reference period: May | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
Australia,"Employment by sex, age and education (thousands)",AUS - LFS - Labour Force Survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 6. Bachelor's or equivalent level,2016,220.395,,,,"Data reference period: May | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
Australia,"Employment by sex, age and education (thousands)",AUS - LFS - Labour Force Survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 7. Master's or equivalent level,2016,18.672,,,,"Data reference period: May | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
Australia,"Employment by sex, age and education (thousands)",AUS - LFS - Labour Force Survey,Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 8. Doctoral or equivalent level,2016,0,,,,"Data reference period: May | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
Australia,"Employment by sex, age and education (thousands)",AUS - LFS - Labour Force Survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): Total,2016,928.765,,,,"Data reference period: May | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
Australia,"Employment by sex, age and education (thousands)",AUS - LFS - Labour Force Survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 1. Primary education,2016,40.756,,,,"Data reference period: May | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
Australia,"Employment by sex, age and education (thousands)",AUS - LFS - Labour Force Survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 2. Lower secondary education,2016,190.734,,,,"Data reference period: May | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
Australia,"Employment by sex, age and education (thousands)",AUS - LFS - Labour Force Survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 3. Upper secondary education,2016,523.829,,,,"Data reference period: May | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
Australia,"Employment by sex, age and education (thousands)",AUS - LFS - Labour Force Survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 4. Post-secondary non-tertiary education,2016,28.943,,,,"Data reference period: May | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
Australia,"Employment by sex, age and education (thousands)",AUS - LFS - Labour Force Survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 5. Short-cycle tertiary education,2016,41.024,,,,"Data reference period: May | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
Australia,"Employment by sex, age and education (thousands)",AUS - LFS - Labour Force Survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 6. Bachelor's or equivalent level,2016,96.912,,,,"Data reference period: May | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
Australia,"Employment by sex, age and education (thousands)",AUS - LFS - Labour Force Survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 7. Master's or equivalent level,2016,,Unreliable,,,"Data reference period: May | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
Australia,"Employment by sex, age and education (thousands)",AUS - LFS - Labour Force Survey,Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 8. Doctoral or equivalent level,2016,0,,,,"Data reference period: May | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
Australia,"Employment by sex, age and education (thousands)",AUS - LFS - Labour Force Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): Total,2016,895.763,,,,"Data reference period: May | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
Australia,"Employment by sex, age and education (thousands)",AUS - LFS - Labour Force Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 1. Primary education,2016,38.144,,,,"Data reference period: May | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
Australia,"Employment by sex, age and education (thousands)",AUS - LFS - Labour Force Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 2. Lower secondary education,2016,146.395,,,,"Data reference period: May | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
Australia,"Employment by sex, age and education (thousands)",AUS - LFS - Labour Force Survey,Sex: Female,Age (Aggregate bands): 15-24,Education (ISCED-11): 3. Upper secondary education,2016,469.856,,,,"Data reference period: May | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
