ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Albania,"Employment by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",Education (Aggregate levels): Less than basic,2017,0.9536,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Employment by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",Education (Aggregate levels): Basic,2017,21.50077,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Employment by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",Education (Aggregate levels): Intermediate,2017,30.78583,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Employment by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",Education (Aggregate levels): Advanced,2017,6.93682,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Employment by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",Education (Aggregate levels): Less than basic,2017,20.23022,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Employment by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",Education (Aggregate levels): Basic,2017,247.25784,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Employment by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",Education (Aggregate levels): Intermediate,2017,250.06572,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Employment by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",Education (Aggregate levels): Advanced,2017,101.06714,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Employment by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",Education (Aggregate levels): Less than basic,2017,0.84761,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Employment by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",Education (Aggregate levels): Basic,2017,8.96559,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Employment by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",Education (Aggregate levels): Intermediate,2017,15.18743,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Employment by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",Education (Aggregate levels): Advanced,2017,10.48003,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Employment by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",Education (Aggregate levels): Less than basic,2017,12.04606,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Employment by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",Education (Aggregate levels): Basic,2017,230.90313,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Employment by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",Education (Aggregate levels): Intermediate,2017,128.84379,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Albania,"Employment by sex, age and education (thousands)",ALB - LFS - Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",Education (Aggregate levels): Advanced,2017,108.90182,,,,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-24",Education (Aggregate levels): Less than basic,2017,103.2585,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-24",Education (Aggregate levels): Basic,2017,267.197,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-24",Education (Aggregate levels): Intermediate,2017,163.9389,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-24",Education (Aggregate levels): Advanced,2017,124.384,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 25+",Education (Aggregate levels): Less than basic,2017,947.4135,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 25+",Education (Aggregate levels): Basic,2017,2083.2944,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 25+",Education (Aggregate levels): Intermediate,2017,1118.5558,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 25+",Education (Aggregate levels): Advanced,2017,2418.5503,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15-24",Education (Aggregate levels): Less than basic,2017,64.0417,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15-24",Education (Aggregate levels): Basic,2017,224.1576,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15-24",Education (Aggregate levels): Intermediate,2017,145.506,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15-24",Education (Aggregate levels): Advanced,2017,87.2701,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 25+",Education (Aggregate levels): Less than basic,2017,729.9363,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 25+",Education (Aggregate levels): Basic,2017,1829.7039,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 25+",Education (Aggregate levels): Intermediate,2017,962.739,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 25+",Education (Aggregate levels): Advanced,2017,1837.1742,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15-24",Education (Aggregate levels): Less than basic,2017,39.2168,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15-24",Education (Aggregate levels): Basic,2017,43.0394,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15-24",Education (Aggregate levels): Intermediate,2017,18.4329,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15-24",Education (Aggregate levels): Advanced,2017,37.1139,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 25+",Education (Aggregate levels): Less than basic,2017,217.4772,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 25+",Education (Aggregate levels): Basic,2017,253.5905,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 25+",Education (Aggregate levels): Intermediate,2017,155.8169,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 25+",Education (Aggregate levels): Advanced,2017,581.3761,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-24",Education (Aggregate levels): Less than basic,2018,107.1912,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-24",Education (Aggregate levels): Basic,2018,296.5698,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-24",Education (Aggregate levels): Intermediate,2018,158.8237,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-24",Education (Aggregate levels): Advanced,2018,126.117,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 25+",Education (Aggregate levels): Less than basic,2018,874.3434,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 25+",Education (Aggregate levels): Basic,2018,2160.7329,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 25+",Education (Aggregate levels): Intermediate,2018,1013.8545,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 25+",Education (Aggregate levels): Advanced,2018,2487.6728,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15-24",Education (Aggregate levels): Less than basic,2018,61.4408,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15-24",Education (Aggregate levels): Basic,2018,233.4959,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15-24",Education (Aggregate levels): Intermediate,2018,139.3686,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15-24",Education (Aggregate levels): Advanced,2018,94.9447,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 25+",Education (Aggregate levels): Less than basic,2018,690.9446,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 25+",Education (Aggregate levels): Basic,2018,1868.1741,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 25+",Education (Aggregate levels): Intermediate,2018,859.9604,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 25+",Education (Aggregate levels): Advanced,2018,1922.4214,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15-24",Education (Aggregate levels): Less than basic,2018,45.7504,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15-24",Education (Aggregate levels): Basic,2018,63.0739,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15-24",Education (Aggregate levels): Intermediate,2018,19.4552,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15-24",Education (Aggregate levels): Advanced,2018,31.1723,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 25+",Education (Aggregate levels): Less than basic,2018,183.3988,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 25+",Education (Aggregate levels): Basic,2018,292.5588,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 25+",Education (Aggregate levels): Intermediate,2018,153.8941,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Employment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 25+",Education (Aggregate levels): Advanced,2018,565.2514,,,,Repository: ILO-STATISTICS - Micro data processing
Argentina,"Employment by sex, age and education (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Total,"Age (Youth, adults): 15-24",Education (Aggregate levels): Less than basic,2017,23.6343,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Employment by sex, age and education (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Total,"Age (Youth, adults): 15-24",Education (Aggregate levels): Basic,2017,529.674,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Employment by sex, age and education (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Total,"Age (Youth, adults): 15-24",Education (Aggregate levels): Intermediate,2017,786.622,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Employment by sex, age and education (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Total,"Age (Youth, adults): 15-24",Education (Aggregate levels): Advanced,2017,59.8182,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Employment by sex, age and education (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Total,"Age (Youth, adults): 25+",Education (Aggregate levels): Less than basic,2017,409.9842,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Employment by sex, age and education (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Total,"Age (Youth, adults): 25+",Education (Aggregate levels): Basic,2017,3167.6395,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Employment by sex, age and education (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Total,"Age (Youth, adults): 25+",Education (Aggregate levels): Intermediate,2017,4024.2905,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Employment by sex, age and education (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Total,"Age (Youth, adults): 25+",Education (Aggregate levels): Advanced,2017,2550.2142,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Employment by sex, age and education (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Male,"Age (Youth, adults): 15-24",Education (Aggregate levels): Less than basic,2017,19.2037,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Employment by sex, age and education (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Male,"Age (Youth, adults): 15-24",Education (Aggregate levels): Basic,2017,406.9167,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Employment by sex, age and education (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Male,"Age (Youth, adults): 15-24",Education (Aggregate levels): Intermediate,2017,429.1137,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Employment by sex, age and education (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Male,"Age (Youth, adults): 15-24",Education (Aggregate levels): Advanced,2017,22.1852,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Employment by sex, age and education (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Male,"Age (Youth, adults): 25+",Education (Aggregate levels): Less than basic,2017,268.7763,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Employment by sex, age and education (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Male,"Age (Youth, adults): 25+",Education (Aggregate levels): Basic,2017,2083.6875,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Employment by sex, age and education (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Male,"Age (Youth, adults): 25+",Education (Aggregate levels): Intermediate,2017,2290.5878,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Employment by sex, age and education (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Male,"Age (Youth, adults): 25+",Education (Aggregate levels): Advanced,2017,1102.4198,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Employment by sex, age and education (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,"Age (Youth, adults): 15-24",Education (Aggregate levels): Less than basic,2017,4.4305,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Employment by sex, age and education (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,"Age (Youth, adults): 15-24",Education (Aggregate levels): Basic,2017,122.7572,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
