ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,Age (Aggregate bands): Total,Education (ISCED-11): 0. Early childhood education,2017,,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,Age (Aggregate bands): Total,Education (ISCED-11): 1. Primary education,2017,83.89,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,Age (Aggregate bands): Total,Education (ISCED-11): 2. Lower secondary education,2017,62.158,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,Age (Aggregate bands): Total,Education (ISCED-11): 3. Upper secondary education,2017,107.561,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,Age (Aggregate bands): Total,Education (ISCED-11): 6. Bachelor's or equivalent level,2017,34.518,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,Age (Aggregate bands): Total,Education (ISCED-11): 7. Master's or equivalent level,2017,19.033,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,Age (Aggregate bands): Total,Education (ISCED-11): 8. Doctoral or equivalent level,2017,,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,Age (Aggregate bands): Total,Education (ISCED-11): 9. Not elsewhere classified,2017,,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): Total,Education (ISCED-11): X. No schooling,2017,115.457,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): Total,Education (ISCED-11): 1. Primary education,2017,24.749,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): Total,Education (ISCED-11): 2. Lower secondary education,2017,14.483,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): Total,Education (ISCED-11): 3. Upper secondary education,2017,36.725,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): Total,Education (ISCED-11): 6. Bachelor's or equivalent level,2017,23.329,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): Total,Education (ISCED-11): 7. Master's or equivalent level,2017,8.89,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): Total,Education (ISCED-11): 8. Doctoral or equivalent level,2017,,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): Total,Education (ISCED-11): 9. Not elsewhere classified,2017,,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Total,Age (Aggregate bands): Total,Education (Aggregate levels): Less than basic,2017,386.605,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Total,Age (Aggregate bands): Total,Education (Aggregate levels): Basic,2017,185.28,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Total,Age (Aggregate bands): Total,Education (Aggregate levels): Intermediate,2017,144.286,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Total,Age (Aggregate bands): Total,Education (Aggregate levels): Advanced,2017,87.884,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,Age (Aggregate bands): Total,Education (Aggregate levels): Less than basic,2017,271.148,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,Age (Aggregate bands): Total,Education (Aggregate levels): Basic,2017,146.048,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,Age (Aggregate bands): Total,Education (Aggregate levels): Intermediate,2017,107.561,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,Age (Aggregate bands): Total,Education (Aggregate levels): Advanced,2017,54.898,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): Total,Education (Aggregate levels): Less than basic,2017,115.457,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): Total,Education (Aggregate levels): Basic,2017,39.232,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): Total,Education (Aggregate levels): Intermediate,2017,36.725,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,Age (Aggregate bands): Total,Education (Aggregate levels): Advanced,2017,32.986,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Total,"Age (Youth, adults): 15-24",Education (ISCED-11): X. No schooling,2017,116.573,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Total,"Age (Youth, adults): 15-24",Education (ISCED-11): 0. Early childhood education,2017,,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Total,"Age (Youth, adults): 15-24",Education (ISCED-11): 1. Primary education,2017,58.92,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Total,"Age (Youth, adults): 15-24",Education (ISCED-11): 2. Lower secondary education,2017,53.218,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Total,"Age (Youth, adults): 15-24",Education (ISCED-11): 3. Upper secondary education,2017,105.812,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Total,"Age (Youth, adults): 15-24",Education (ISCED-11): 6. Bachelor's or equivalent level,2017,42.719,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Total,"Age (Youth, adults): 15-24",Education (ISCED-11): 7. Master's or equivalent level,2017,13.171,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Total,"Age (Youth, adults): 15-24",Education (ISCED-11): 8. Doctoral or equivalent level,2017,,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Total,"Age (Youth, adults): 15-24",Education (ISCED-11): 9. Not elsewhere classified,2017,,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,"Age (Youth, adults): 15-24",Education (ISCED-11): X. No schooling,2017,77.461,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,"Age (Youth, adults): 15-24",Education (ISCED-11): 0. Early childhood education,2017,,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,"Age (Youth, adults): 15-24",Education (ISCED-11): 1. Primary education,2017,42.415,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,"Age (Youth, adults): 15-24",Education (ISCED-11): 2. Lower secondary education,2017,41.015,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,"Age (Youth, adults): 15-24",Education (ISCED-11): 3. Upper secondary education,2017,77.514,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,"Age (Youth, adults): 15-24",Education (ISCED-11): 6. Bachelor's or equivalent level,2017,23.481,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,"Age (Youth, adults): 15-24",Education (ISCED-11): 7. Master's or equivalent level,2017,9.151,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,"Age (Youth, adults): 15-24",Education (ISCED-11): 9. Not elsewhere classified,2017,,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,"Age (Youth, adults): 15-24",Education (ISCED-11): X. No schooling,2017,39.112,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,"Age (Youth, adults): 15-24",Education (ISCED-11): 1. Primary education,2017,16.505,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,"Age (Youth, adults): 15-24",Education (ISCED-11): 2. Lower secondary education,2017,12.203,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,"Age (Youth, adults): 15-24",Education (ISCED-11): 3. Upper secondary education,2017,28.298,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,"Age (Youth, adults): 15-24",Education (ISCED-11): 6. Bachelor's or equivalent level,2017,19.238,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,"Age (Youth, adults): 15-24",Education (ISCED-11): 7. Master's or equivalent level,2017,4.02,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,"Age (Youth, adults): 15-24",Education (ISCED-11): 8. Doctoral or equivalent level,2017,,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,"Age (Youth, adults): 15-24",Education (ISCED-11): 9. Not elsewhere classified,2017,,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Total,"Age (Youth, adults): 15-24",Education (Aggregate levels): Less than basic,2017,117.009,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Total,"Age (Youth, adults): 15-24",Education (Aggregate levels): Basic,2017,112.138,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Total,"Age (Youth, adults): 15-24",Education (Aggregate levels): Intermediate,2017,105.812,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Total,"Age (Youth, adults): 15-24",Education (Aggregate levels): Advanced,2017,56.282,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,"Age (Youth, adults): 15-24",Education (Aggregate levels): Less than basic,2017,77.897,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,"Age (Youth, adults): 15-24",Education (Aggregate levels): Basic,2017,83.43,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,"Age (Youth, adults): 15-24",Education (Aggregate levels): Intermediate,2017,77.514,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Male,"Age (Youth, adults): 15-24",Education (Aggregate levels): Advanced,2017,32.632,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,"Age (Youth, adults): 15-24",Education (Aggregate levels): Less than basic,2017,39.112,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,"Age (Youth, adults): 15-24",Education (Aggregate levels): Basic,2017,28.708,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,"Age (Youth, adults): 15-24",Education (Aggregate levels): Intermediate,2017,28.298,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Afghanistan,"Unemployment by sex, age and education (thousands)",AFG - HIES - Living Condition Survey,Sex: Female,"Age (Youth, adults): 15-24",Education (Aggregate levels): Advanced,2017,23.65,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): Total,Education (ISCED-11): 0. Early childhood education,2016,2.949,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): Total,Education (ISCED-11): 1. Primary education,2016,6.192,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): Total,Education (ISCED-11): 2. Lower secondary education,2016,0,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): Total,Education (ISCED-11): 3. Upper secondary education,2016,54.617,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): Total,Education (ISCED-11): 4. Post-secondary non-tertiary education,2016,3.072,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): Total,Education (ISCED-11): 5. Short-cycle tertiary education,2016,52.035,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): Total,Education (ISCED-11): 6. Bachelor's or equivalent level,2016,1.295,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): Total,Education (ISCED-11): 7. Master's or equivalent level,2016,3.246,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): Total,Education (ISCED-11): 8. Doctoral or equivalent level,2016,0.459,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,Age (Aggregate bands): Total,Education (ISCED-11): 9. Not elsewhere classified,2016,0,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): Total,Education (ISCED-11): 0. Early childhood education,2016,1.07,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): Total,Education (ISCED-11): 1. Primary education,2016,5.293,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): Total,Education (ISCED-11): 2. Lower secondary education,2016,0,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): Total,Education (ISCED-11): 3. Upper secondary education,2016,36.228,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): Total,Education (ISCED-11): 4. Post-secondary non-tertiary education,2016,1.284,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): Total,Education (ISCED-11): 5. Short-cycle tertiary education,2016,20.228,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): Total,Education (ISCED-11): 6. Bachelor's or equivalent level,2016,0.056,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): Total,Education (ISCED-11): 7. Master's or equivalent level,2016,1.063,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): Total,Education (ISCED-11): 8. Doctoral or equivalent level,2016,0.353,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Male,Age (Aggregate bands): Total,Education (ISCED-11): 9. Not elsewhere classified,2016,0,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,Education (ISCED-11): 0. Early childhood education,2016,1.879,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,Education (ISCED-11): 1. Primary education,2016,0.899,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,Education (ISCED-11): 2. Lower secondary education,2016,0,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,Education (ISCED-11): 3. Upper secondary education,2016,18.389,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,Education (ISCED-11): 4. Post-secondary non-tertiary education,2016,1.788,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,Education (ISCED-11): 5. Short-cycle tertiary education,2016,31.807,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,Education (ISCED-11): 6. Bachelor's or equivalent level,2016,1.239,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,Education (ISCED-11): 7. Master's or equivalent level,2016,2.183,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,Education (ISCED-11): 8. Doctoral or equivalent level,2016,0.106,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,Education (ISCED-11): 9. Not elsewhere classified,2016,0,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-24",Education (ISCED-11): 0. Early childhood education,2016,0.64,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-24",Education (ISCED-11): 1. Primary education,2016,0.905,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-24",Education (ISCED-11): 3. Upper secondary education,2016,26.616,,,,
United Arab Emirates,"Unemployment by sex, age and education (thousands)",ARE - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-24",Education (ISCED-11): 4. Post-secondary non-tertiary education,2016,0.319,,,,
